sn,_date,index_value,absolute_change,percentage_change
328,2020/01/07,"5,959.44",1.04,0.0175%
329,2020/01/06,"5,958.40",12.13,0.204%
330,2020/01/05,"5,946.27",83.68,1.4274%
331,2020/01/02,"5,862.58",-48.84,-0.8262%
332,2020/01/01,"5,911.42",-82.36,-1.3741%
333,2019/12/31,"5,993.79",-4.80,-0.08%
334,2019/12/30,"5,998.59",256.53,4.4676%
335,2019/12/29,"5,742.06",80.72,1.4257%
336,2019/12/26,"5,661.34",16.55,0.2932%
337,2019/12/25,"5,644.79",69.70,1.2502%
338,2019/12/24,"5,575.09",-40.34,-0.7184%
339,2019/12/23,"5,615.43",170.88,3.1386%
340,2019/12/22,"5,444.55",-43.77,-0.7975%
341,2019/12/19,"5,488.31",-42.00,-0.7595%
342,2019/12/18,"5,530.32",-22.37,-0.4028%
343,2019/12/17,"5,552.68",46.58,0.846%
344,2019/12/16,"5,506.10",-136.53,-2.4196%
345,2019/12/15,"5,642.63",-151.92,-2.6218%
346,2019/12/12,"5,794.55",278.69,5.0526%
347,2019/12/11,"5,515.86",79.28,1.4583%
348,2019/12/10,"5,436.58",9.14,0.1684%
349,2019/12/09,"5,427.44",60.98,1.1363%
350,2019/12/08,"5,366.46",-11.64,-0.2165%
351,2019/12/05,"5,378.10",153.21,2.9323%
352,2019/12/04,"5,224.89",142.91,2.8121%
353,2019/12/03,"5,081.98",63.79,1.2711%
354,2019/12/02,"5,018.19",-64.01,-1.2595%
355,2019/12/01,"5,082.20",129.36,2.6119%
356,2019/11/28,"4,952.84",18.12,0.3672%
357,2019/11/27,"4,934.72",60.18,1.2346%
358,2019/11/26,"4,874.54",-8.46,-0.1733%
359,2019/11/25,"4,883.00",-24.16,-0.4923%
360,2019/11/24,"4,907.16",-48.08,-0.9703%
361,2019/11/21,"4,955.24",-20.59,-0.4139%
362,2019/11/20,"4,975.84",-30.37,-0.6066%
363,2019/11/19,"5,006.20",-25.11,-0.499%
364,2019/11/18,"5,031.31",29.27,0.5852%
365,2019/11/17,"5,002.04",-13.15,-0.2623%
366,2019/11/14,"5,015.19",13.59,0.2716%
367,2019/11/13,"5,001.61",-40.64,-0.8059%
368,2019/11/12,"5,042.24",-5.25,-0.104%
369,2019/11/11,"5,047.49",79.02,1.5903%
370,2019/11/10,"4,968.48",-39.37,-0.7861%
371,2019/11/07,"5,007.84",-40.12,-0.7947%
372,2019/11/06,"5,047.96",21.38,0.4253%
373,2019/11/05,"5,026.58",-14.96,-0.2968%
374,2019/11/04,"5,041.54",3.03,0.0601%
375,2019/11/03,"5,038.51",-26.07,-0.5148%
376,2019/10/31,"5,064.59",-28.46,-0.5587%
377,2019/10/24,"5,093.04",21.51,0.4242%
378,2019/10/23,"5,071.53",48.28,0.9611%
379,2019/10/22,"5,023.25",19.06,0.3808%
380,2019/10/21,"5,004.19",22.50,0.4517%
381,2019/10/20,"4,981.69",-23.37,-0.467%
382,2019/10/17,"5,005.06",13.07,0.2617%
383,2019/10/16,"4,992.00",-10.81,-0.216%
384,2019/10/15,"5,002.80",31.15,0.6266%
385,2019/10/14,"4,971.65",-37.10,-0.7406%
386,2019/10/10,"5,008.74",-45.13,-0.893%
387,2019/10/03,"5,053.87",49.51,0.9893%
388,2019/10/02,"5,004.37",-54.00,-1.0675%
389,2019/10/01,"5,058.36",16.61,0.3295%
390,2019/09/30,"5,041.75",71.86,1.4459%
391,2019/09/29,"4,969.89",-22.54,-0.4515%
392,2019/09/26,"4,992.44",6.27,0.1257%
393,2019/09/25,"4,986.17",-3.08,-0.0617%
394,2019/09/24,"4,989.25",-64.86,-1.2834%
395,2019/09/23,"5,054.11",16.59,0.3293%
396,2019/09/22,"5,037.52",-80.88,-1.5801%
397,2019/09/19,"5,118.40",-105.60,-2.0214%
