sn,_date,index_value,absolute_change,percentage_change
533,2019/03/06,"1,116.07",5.90,0.531%
534,2019/03/05,"1,110.17",4.98,0.451%
535,2019/03/03,"1,105.19",-4.11,-0.3707%
536,2019/02/27,"1,109.30",2.13,0.1925%
537,2019/02/26,"1,107.17",-6.47,-0.5814%
538,2019/02/25,"1,113.65",5.13,0.4631%
539,2019/02/24,"1,108.51",-9.32,-0.8335%
540,2019/02/21,"1,117.83",-1.07,-0.0956%
541,2019/02/20,"1,118.90",-20.00,-1.7559%
542,2019/02/19,"1,138.90",27.05,2.4329%
543,2019/02/18,"1,111.85",-12.53,-1.1144%
544,2019/02/17,"1,124.38",-8.34,-0.7359%
545,2019/02/14,"1,132.71",-8.78,-0.769%
546,2019/02/13,"1,141.49",-10.61,-0.9212%
547,2019/02/12,"1,152.10",5.71,0.4983%
548,2019/02/11,"1,146.39",2.44,0.2137%
549,2019/02/10,"1,143.95",-26.18,-2.2374%
550,2019/02/07,"1,170.13",-2.50,-0.2134%
551,2019/02/06,"1,172.63",-15.50,-1.3043%
552,2019/02/05,"1,188.13",6.80,0.5756%
553,2019/02/04,"1,181.33",-19.52,-1.6254%
554,2019/02/03,"1,200.81",-18.00,-1.4767%
555,2019/01/31,"1,218.80",-0.69,-0.0563%
556,2019/01/30,"1,219.49",-6.05,-0.4933%
557,2019/01/29,"1,225.54",-13.85,-1.1175%
558,2019/01/28,"1,239.39",-0.02,-0.002%
559,2019/01/27,"1,239.41",-16.41,-1.3064%
560,2019/01/24,"1,255.82",-9.03,-0.7136%
561,2019/01/23,"1,264.84",31.48,2.5526%
562,2019/01/22,"1,233.36",-5.14,-0.4153%
563,2019/01/21,"1,238.50",-42.17,-3.2925%
564,2019/01/20,"1,293.08",-36.59,-2.7516%
565,2019/01/17,"1,329.67",40.81,3.1664%
566,2019/01/16,"1,288.86",22.83,1.8035%
567,2019/01/15,"1,266.03",52.77,4.3497%
568,2019/01/14,"1,368.39",177.07,14.8634%
569,2019/01/13,"1,191.32",-5.25,-0.4392%
570,2019/01/10,"1,196.57",-2.35,-0.1963%
571,2019/01/09,"1,198.92",0.68,0.0568%
572,2019/01/08,"1,198.24",-2.10,-0.1751%
573,2019/01/07,"1,200.34",5.37,0.4494%
574,2019/01/06,"1,194.97",-14.55,-1.2028%
575,2019/01/03,"1,209.52",-6.37,-0.5236%
576,2019/01/02,"1,215.89",-12.62,-1.0273%
577,2019/01/01,"1,228.51",-3.86,-0.313%
578,2018/12/31,"1,232.37",6.95,0.5673%
579,2018/12/30,"1,225.41",-3.36,-0.2731%
580,2018/12/26,"1,233.06",19.34,1.5938%
581,2018/12/25,"1,213.71",-11.05,-0.9022%
582,2018/12/24,"1,224.76",-3.92,-0.3189%
583,2018/12/23,"1,228.68",26.16,2.1754%
584,2018/12/20,"1,202.84",11.58,0.9719%
585,2018/12/19,"1,191.27",-2.13,-0.1783%
586,2018/12/18,"1,193.40",-16.14,-1.334%
587,2018/12/17,"1,209.53",5.37,0.4455%
588,2018/12/16,"1,204.17",4.62,0.3852%
589,2018/12/13,"1,199.54",8.80,0.7393%
590,2018/12/12,"1,190.74",35.77,3.0969%
591,2018/12/11,"1,154.97",-3.80,-0.3277%
592,2018/12/10,"1,158.77",5.10,0.4423%
593,2018/12/09,"1,146.13",3.56,0.3116%
594,2018/12/06,"1,142.57",-9.81,-0.8509%
595,2018/12/04,"1,173.62",7.44,0.638%
596,2018/12/03,"1,166.18",-2.17,-0.1861%
597,2018/12/02,"1,169.32",-16.00,-1.35%
598,2018/11/29,"1,186.09",-2.71,-0.2278%
599,2018/11/28,"1,188.50",-4.97,-0.4164%
600,2018/11/27,"1,193.74",4.81,0.4042%
601,2018/11/26,"1,189.62",-5.42,-0.4535%
602,2018/11/25,"1,193.35",-24.89,-2.0433%
603,2018/11/22,"1,218.07",5.33,0.4393%
604,2018/11/21,"1,212.51",-11.87,-0.9694%
605,2018/11/20,"1,228.23",-2.23,-0.1812%
606,2018/11/19,"1,229.33",-22.79,-1.8204%
607,2018/11/18,"1,253.56",-12.58,-0.9937%
608,2018/11/15,"1,266.15",-3.73,-0.29%
609,2018/11/14,"1,269.88",-1.37,-0.11%
610,2018/11/13,"1,271.25","-1,270.46",-100%
611,2018/11/12,"1,270.46",-18.74,-1.45%
612,2018/11/11,"1,288.31",-13.22,-1.016%
613,2018/11/06,"1,301.53",-4.13,-0.32%
614,2018/11/05,"1,305.66",7.59,0.58%
615,2018/11/04,"1,298.07",-10.18,-0.78%
616,2018/11/01,"1,308.25",-5.82,-0.44%
617,2018/10/31,"1,314.07",-7.37,-0.56%
618,2018/10/30,"1,321.44",-5.40,-0.41%
619,2018/10/29,"1,326.84",-14.44,-1.08%
620,2018/10/28,"1,341.28",-9.19,-0.68%
621,2018/10/25,"1,350.47",-11.06,-0.8123%
622,2018/10/24,"1,361.53",8.34,0.62%
623,2018/10/23,"1,353.19",-2.53,-0.1866%
624,2018/10/22,"1,355.72",1.92,0.1418%
625,2018/10/21,"1,353.80",-6.67,-0.49%
626,2018/10/15,"1,360.47",-2.89,-0.21%
627,2018/10/14,"1,363.36",-1.31,-0.1%
628,2018/10/11,"1,364.67",1.94,0.14%
629,2018/10/10,"1,362.73",-5.61,-0.41%
630,2018/10/09,"1,368.34",-12.82,-0.93%
631,2018/10/08,"1,381.16",1.00,0.07%
632,2018/10/07,"1,380.16",-2.83,-0.2%
633,2018/10/04,"1,382.99",-1.09,-0.08%
634,2018/10/03,"1,384.08",-15.16,-1.08%
635,2018/10/02,"1,399.24",-2.91,-0.21%
636,2018/10/01,"1,402.15",-8.91,-0.6314%
637,2018/09/30,"1,411.06",-1.13,-0.08%
638,2018/09/27,"1,412.19",-21.64,-1.51%
639,2018/09/26,"1,433.83",-2.98,-0.21%
640,2018/09/25,"1,436.81",7.34,0.5135%
641,2018/09/23,"1,429.47",6.39,0.45%
642,2018/09/20,"1,423.08",-7.79,-0.5444%
643,2018/09/18,"1,430.87",42.12,3.0329%
644,2018/09/17,"1,388.75",-10.28,-0.73%
645,2018/09/16,"1,399.03",6.54,0.47%
646,2018/09/13,"1,392.49",4.53,0.33%
647,2018/09/12,"1,387.96",4.81,0.35%
648,2018/09/11,"1,383.15",2.85,0.21%
649,2018/09/10,"1,380.30",-10.75,-0.77%
650,2018/09/09,"1,391.05",-14.43,-1.03%
651,2018/09/06,"1,405.48",-15.96,-1.12%
652,2018/09/05,"1,421.44",39.79,2.88%
653,2018/09/04,"1,381.65",-9.80,-0.7%
654,2018/09/03,"1,391.45",19.98,1.46%
655,2018/09/02,"1,371.47",5.13,0.38%
656,2018/08/30,"1,366.34",5.31,0.3901%
657,2018/08/29,"1,361.03",-7.95,-0.5807%
658,2018/08/28,"1,368.98",-3.04,-0.2216%
659,2018/08/26,"1,372.02",-2.06,-0.15%
660,2018/08/23,"1,374.08",-14.62,-1.0528%
661,2018/08/22,"1,388.70",9.61,0.6968%
662,2018/08/21,"1,379.09",0.56,0.04%
663,2018/08/20,"1,378.53",-23.63,-1.6853%
664,2018/08/19,"1,402.16",-11.30,-0.8%
665,2018/08/16,"1,413.46",-16.77,-1.17%
666,2018/08/15,"1,430.23",34.53,2.47%
667,2018/08/14,"1,395.70",6.34,0.46%
668,2018/08/13,"1,389.36",3.98,0.29%
669,2018/08/12,"1,385.38",-21.19,-1.51%
670,2018/08/09,"1,406.57",-16.88,-1.19%
671,2018/08/08,"1,423.45",2.28,0.16%
672,2018/08/07,"1,421.17",-4.96,-0.35%
673,2018/08/06,"1,426.13",0.85,0.06%
674,2018/08/05,"1,425.28",-5.65,-0.39%
675,2018/08/02,"1,430.93",-1.56,-0.11%
676,2018/08/01,"1,432.49",-0.56,-0.04%
677,2018/07/31,"1,433.05",2.98,0.21%
678,2018/07/30,"1,430.07",-1.37,-0.1%
679,2018/07/29,"1,431.44",-3.99,-0.28%
680,2018/07/26,"1,435.43",-14.79,-1.02%
681,2018/07/25,"1,450.22",3.88,0.27%
682,2018/07/24,"1,446.34",3.24,0.22%
683,2018/07/23,"1,443.10",19.01,1.3349%
684,2018/07/22,"1,424.09",-13.77,-0.96%
685,2018/07/19,"1,437.86",-6.61,-0.4576%
686,2018/07/18,"1,444.47",-14.41,-0.99%
687,2018/07/17,"1,458.88",-39.25,-2.62%
688,2018/07/16,"1,498.13",50.23,3.47%
689,2018/07/15,"1,447.90",10.78,0.75%
690,2018/07/12,"1,437.12",-21.70,-1.4875%
691,2018/07/11,"1,458.82",2.70,0.19%
692,2018/07/10,"1,456.12",-2.15,-0.15%
693,2018/07/09,"1,458.27",-22.10,-1.49%
694,2018/07/08,"1,480.37",-17.74,-1.18%
695,2018/07/05,"1,498.11",52.02,3.6%
696,2018/07/04,"1,446.09",19.58,1.37%
697,2018/07/03,"1,426.51",-16.47,-1.14%
698,2018/07/02,"1,442.98",-13.59,-0.93%
699,2018/07/01,"1,456.57",-15.70,-1.07%
700,2018/06/28,"1,472.27",1.65,0.11%
701,2018/06/27,"1,470.62",-4.47,-0.3%
702,2018/06/26,"1,475.09",-11.08,-0.75%
703,2018/06/25,"1,486.17",-17.12,-1.14%
704,2018/06/24,"1,503.29",-7.37,-0.4879%
705,2018/06/21,"1,510.66",0.54,0.04%
706,2018/06/20,"1,510.12",-20.71,-1.35%
707,2018/06/19,"1,530.83",-2.62,-0.17%
708,2018/06/18,"1,533.45",9.00,0.59%
709,2018/06/17,"1,524.45",-27.05,-1.74%
710,2018/06/14,"1,551.50",28.71,1.89%
711,2018/06/13,"1,522.79",8.34,0.55%
712,2018/06/12,"1,514.45",-2.25,-0.15%
713,2018/06/11,"1,516.70",5.64,0.37%
714,2018/06/10,"1,511.06",-27.27,-1.7727%
715,2018/06/07,"1,538.33",-35.59,-2.26%
716,2018/06/06,"1,573.92",24.53,1.58%
717,2018/06/04,"1,549.39",-27.16,-1.7228%
718,2018/06/03,"1,576.55",-33.09,-2.06%
719,2018/05/31,"1,609.64",-17.36,-1.07%
720,2018/05/30,"1,627.00",-6.72,-0.41%
721,2018/05/29,"1,633.72",-13.33,-0.81%
722,2018/05/28,"1,647.05",47.36,2.96%
723,2018/05/27,"1,599.69",-30.05,-1.84%
724,2018/05/24,"1,629.74",-12.71,-0.7738%
725,2018/05/23,"1,642.45",-2.91,-0.18%
726,2018/05/22,"1,645.36",-3.93,-0.24%
727,2018/05/21,"1,649.29",-7.29,-0.44%
728,2018/05/20,"1,656.58",0.84,0.05%
729,2018/05/17,"1,655.74",4.79,0.29%
730,2018/05/16,"1,650.95",13.13,0.8%
731,2018/05/15,"1,637.82",-13.14,-0.8%
732,2018/05/14,"1,650.96",-15.50,-0.93%
733,2018/05/10,"1,666.46",-25.63,-1.51%
734,2018/05/09,"1,692.09",-6.20,-0.3651%
735,2018/05/08,"1,698.29",20.30,1.21%
736,2018/05/07,"1,677.99",-6.37,-0.3782%
737,2018/05/06,"1,684.36",-19.81,-1.16%
738,2018/05/03,"1,704.17",17.10,1.01%
739,2018/05/02,"1,687.07",26.83,1.62%
740,2018/04/29,"1,660.24",-1.23,-0.074%
741,2018/04/26,"1,661.47",-46.68,-2.7328%
742,2018/04/25,"1,708.15",-23.09,-1.33%
743,2018/04/24,"1,731.24",-13.10,-0.75%
744,2018/04/23,"1,744.34",-54.73,-3.04%
745,2018/04/22,"1,799.07",89.88,5.26%
746,2018/04/19,"1,709.19",44.87,2.7%
747,2018/04/18,"1,664.32",107.73,6.92%
748,2018/04/17,"1,556.59",40.82,2.69%
749,2018/04/16,"1,515.77",12.23,0.8134%
750,2018/04/15,"1,503.54",-8.33,-0.551%
751,2018/04/12,"1,511.87",0.67,0.0443%
752,2018/04/11,"1,511.20",10.02,0.6675%
753,2018/04/10,"1,501.18",-40.58,-2.6321%
754,2018/04/09,"1,541.76",-28.58,-1.82%
755,2018/04/08,"1,570.34",72.56,4.8445%
756,2018/04/05,"1,497.78",35.75,2.4452%
757,2018/04/04,"1,462.03",36.31,2.5468%
758,2018/04/03,"1,425.72",13.38,0.9474%
759,2018/04/02,"1,412.34",-6.24,-0.4399%
760,2018/04/01,"1,418.58",-37.14,-2.5513%
761,2018/03/29,"1,455.72",41.60,2.94%
762,2018/03/28,"1,414.12",-21.15,-1.4736%
763,2018/03/27,"1,435.27",61.77,4.5%
764,2018/03/26,"1,373.50",-69.49,-4.82%
765,2018/03/22,"1,442.99",-25.24,-1.72%
766,2018/03/21,"1,468.23",-22.70,-1.52%
767,2018/03/20,"1,490.93",-20.45,-1.35%
768,2018/03/19,"1,511.38",-22.18,-1.45%
769,2018/03/18,"1,533.56",-33.13,-2.11%
770,2018/03/15,"1,566.69",13.67,0.88%
771,2018/03/14,"1,553.02",9.30,0.6024%
772,2018/03/13,"1,543.72",9.39,0.61%
773,2018/03/12,"1,534.33",-13.14,-0.85%
774,2018/03/11,"1,547.47",-64.65,-4.01%
775,2018/03/07,"1,612.12",30.73,1.94%
776,2018/03/06,"1,581.39",22.07,1.42%
777,2018/03/05,"1,559.32",-45.40,-2.8292%
778,2018/03/04,"1,604.72",-62.50,-3.75%
779,2018/02/28,"1,667.22",-28.78,-1.7%
780,2018/02/27,"1,696.00",-1.16,-0.07%
781,2018/02/26,"1,697.16",-29.28,-1.7%
782,2018/02/25,"1,726.44",-15.67,-0.9%
783,2018/02/22,"1,742.11",-3.15,-0.18%
784,2018/02/21,"1,745.26",-18.43,-1.04%
785,2018/02/20,"1,763.69",-25.42,-1.4208%
786,2018/02/18,"1,789.11",-34.26,-1.88%
787,2018/02/15,"1,823.37",49.04,2.7639%
788,2018/02/14,"1,774.33",18.20,1.04%
789,2018/02/12,"1,756.13",-1.74,-0.099%
790,2018/02/11,"1,757.87",-22.45,-1.26%
791,2018/02/08,"1,780.32",17.01,0.9647%
792,2018/02/07,"1,763.31",-1.63,-0.0924%
793,2018/02/06,"1,764.94",-22.54,-1.26%
794,2018/02/05,"1,787.48",-30.20,-1.66%
795,2018/02/04,"1,817.68",-14.59,-0.8%
796,2018/02/01,"1,832.27",-1.49,-0.0813%
797,2018/01/31,"1,833.76",-8.10,-0.44%
798,2018/01/29,"1,841.86",1.14,0.06%
799,2018/01/28,"1,840.72",-16.92,-0.9108%
800,2018/01/25,"1,857.64",6.41,0.3463%
801,2018/01/24,"1,851.23",3.13,0.1694%
802,2018/01/23,"1,848.10",-29.48,-1.57%
803,2018/01/22,"1,877.58",23.43,1.26%
804,2018/01/21,"1,854.15",-7.08,-0.3804%
805,2018/01/17,"1,861.23",-15.17,-0.8085%
806,2018/01/16,"1,876.40",-100.08,-5.06%
807,2018/01/14,"1,976.48",55.37,2.8822%
808,2018/01/10,"1,921.11",-7.94,-0.4116%
809,2018/01/09,"1,929.05",5.87,0.31%
810,2018/01/08,"1,923.18",3.23,0.1682%
811,2018/01/07,"1,919.95",4.20,0.22%
812,2018/01/04,"1,915.75",4.13,0.216%
813,2018/01/03,"1,911.62",-26.01,-1.3424%
814,2018/01/02,"1,937.63",-28.61,-1.46%
815,2018/01/01,"1,966.24",59.80,3.1367%
816,2017/12/31,"1,906.44",-12.26,-0.64%
817,2017/12/28,"1,918.70",-6.54,-0.34%
818,2017/12/27,"1,925.24",-24.29,-1.2459%
819,2017/12/26,"1,949.53",-36.62,-1.8438%
820,2017/12/24,"1,986.15",-3.91,-0.1965%
821,2017/12/21,"1,990.06",-22.47,-1.1165%
822,2017/12/20,"2,012.53",-26.66,-1.31%
823,2017/12/19,"2,039.19",-14.46,-0.7041%
824,2017/12/18,"2,053.65",13.44,0.6588%
825,2017/12/17,"2,040.21",-16.62,-0.808%
826,2017/12/14,"2,064.65",-15.66,-0.7528%
827,2017/12/13,"2,080.31",9.82,0.47%
828,2017/12/12,"2,070.49",-8.78,-0.4223%
829,2017/12/11,"2,079.27",-3.04,-0.146%
830,2017/12/10,"2,082.31",-13.72,-0.6546%
831,2017/12/06,"2,096.03",32.10,1.5553%
832,2017/12/05,"2,063.93",-13.73,-0.6608%
833,2017/12/04,"2,077.66",-1.10,-0.0529%
834,2017/11/30,"2,078.76",21.91,1.07%
835,2017/11/29,"2,056.85",9.61,0.47%
836,2017/11/28,"2,047.24",32.50,1.6131%
837,2017/11/27,"2,014.74",24.10,1.2107%
838,2017/11/26,"1,990.64",68.50,3.56%
839,2017/11/23,"1,922.14",46.03,2.45%
840,2017/11/22,"1,876.11",20.51,1.1053%
841,2017/11/21,"1,855.60",6.65,0.3597%
842,2017/11/20,"1,848.95",-13.77,-0.7392%
843,2017/11/19,"1,862.72",-10.45,-0.56%
844,2017/11/16,"1,873.17",-24.15,-1.2729%
845,2017/11/15,"1,897.32",-46.08,-2.3711%
846,2017/11/14,"1,943.40",55.37,2.9327%
847,2017/11/13,"1,888.03",75.31,4.1545%
848,2017/11/12,"1,812.72",31.67,1.78%
849,2017/11/09,"1,781.05",6.53,0.368%
850,2017/11/08,"1,774.52",-28.25,-1.567%
851,2017/11/07,"1,802.77",-2.85,-0.1578%
852,2017/11/06,"1,805.62",2.34,0.13%
853,2017/11/05,"1,803.28",-23.68,-1.2961%
854,2017/11/02,"1,826.96",14.01,0.7728%
855,2017/11/01,"1,812.95",-6.86,-0.377%
856,2017/10/31,"1,819.81",-5.18,-0.2838%
857,2017/10/30,"1,824.99",7.61,0.4187%
858,2017/10/29,"1,817.38",-15.70,-0.86%
859,2017/10/25,"1,833.08",-28.38,-1.5246%
860,2017/10/24,"1,861.46",-19.30,-1.03%
861,2017/10/23,"1,880.76",-4.16,-0.22%
862,2017/10/22,"1,884.92",13.48,0.7203%
863,2017/10/18,"1,871.44",11.71,0.6297%
864,2017/10/17,"1,859.73",7.78,0.4201%
865,2017/10/16,"1,851.95",52.55,2.9204%
866,2017/10/15,"1,799.40",6.08,0.339%
867,2017/10/12,"1,793.32",-7.03,-0.3905%
868,2017/10/11,"1,800.35",17.63,0.9889%
869,2017/10/10,"1,782.72",-4.41,-0.2468%
870,2017/10/09,"1,787.13",-6.29,-0.3507%
871,2017/10/08,"1,793.42",-37.39,-2.0423%
872,2017/10/04,"1,830.81",-27.57,-1.48%
873,2017/10/03,"1,858.38",63.84,3.5575%
874,2017/09/26,"1,794.54",-6.49,-0.3603%
875,2017/09/25,"1,801.03",21.72,1.2207%
876,2017/09/24,"1,779.31",1.08,0.0607%
877,2017/09/20,"1,778.23",-4.05,-0.2272%
878,2017/09/18,"1,782.28",14.89,0.8425%
879,2017/09/17,"1,767.39",4.41,0.2501%
880,2017/09/14,"1,762.98",15.02,0.8593%
881,2017/09/13,"1,747.96",12.47,0.7185%
882,2017/09/12,"1,735.49",-15.57,-0.8892%
883,2017/09/11,"1,751.06",6.38,0.3657%
884,2017/09/10,"1,744.68",-40.48,-2.2676%
885,2017/09/07,"1,785.16",-23.74,-1.3124%
886,2017/09/06,"1,808.90",3.04,0.1683%
887,2017/09/04,"1,805.86",-19.73,-1.0808%
888,2017/08/31,"1,825.59",-17.31,-0.94%
889,2017/08/30,"1,842.90",-21.29,-1.14%
890,2017/08/28,"1,864.19",-7.21,-0.3853%
891,2017/08/27,"1,871.40",11.45,0.62%
892,2017/08/24,"1,859.95",23.57,1.28%
893,2017/08/23,"1,836.38",-21.30,-1.1466%
894,2017/08/22,"1,857.68",11.36,0.6153%
895,2017/08/21,"1,846.32",-3.87,-0.2092%
896,2017/08/20,"1,850.19",-15.71,-0.842%
897,2017/08/17,"1,865.90",3.53,0.1895%
898,2017/08/16,"1,862.37",-8.55,-0.457%
899,2017/08/15,"1,870.92",-24.49,-1.2921%
900,2017/08/13,"1,895.41",-21.82,-1.1381%
901,2017/08/10,"1,917.23",-2.37,-0.1235%
902,2017/08/09,"1,919.60",-12.75,-0.6598%
903,2017/08/07,"1,932.35",-10.53,-0.54%
904,2017/08/06,"1,942.88",-16.33,-0.8335%
905,2017/08/03,"1,959.21",-11.10,-0.56%
906,2017/08/02,"1,970.31",-2.63,-0.13%
907,2017/08/01,"1,972.94",16.18,0.8269%
908,2017/07/31,"1,956.76",31.12,1.6161%
909,2017/07/30,"1,925.64",-5.90,-0.31%
910,2017/07/27,"1,931.54",-21.14,-1.0826%
911,2017/07/26,"1,952.68",-1.99,-0.1018%
912,2017/07/25,"1,954.67",18.03,0.931%
913,2017/07/24,"1,936.64",-4.02,-0.2071%
914,2017/07/23,"1,940.66",-2.11,-0.1086%
915,2017/07/20,"1,942.77",-11.31,-0.5788%
916,2017/07/19,"1,954.08",-3.19,-0.163%
917,2017/07/18,"1,957.27",38.99,2.0326%
918,2017/07/17,"1,918.28",9.18,0.4809%
919,2017/07/16,"1,909.10",-8.91,-0.4645%
920,2017/07/13,"1,918.01",-6.42,-0.3336%
921,2017/07/12,"1,924.43",-6.72,-0.348%
922,2017/07/11,"1,931.15",15.80,0.8249%
923,2017/07/10,"1,915.35",-16.53,-0.8556%
924,2017/07/09,"1,931.88",-8.07,-0.42%
925,2017/07/06,"1,939.95",20.74,1.0807%
926,2017/07/05,"1,919.21",20.26,1.0669%
927,2017/07/04,"1,898.95",-13.48,-0.7049%
928,2017/07/03,"1,912.43",-9.03,-0.47%
929,2017/07/02,"1,921.46",-25.42,-1.3057%
930,2017/06/28,"1,946.88",-7.52,-0.3848%
931,2017/06/27,"1,954.40",-9.76,-0.4969%
932,2017/06/25,"1,964.16",1.83,0.0933%
933,2017/06/22,"1,962.33",12.73,0.653%
934,2017/06/21,"1,949.60",-1.53,-0.0784%
935,2017/06/20,"1,951.13",4.88,0.2507%
936,2017/06/19,"1,946.25",-18.51,-0.9421%
937,2017/06/18,"1,964.76",-31.28,-1.5671%
938,2017/06/15,"1,996.04",1.44,0.0722%
939,2017/06/14,"1,994.60",8.03,0.4042%
940,2017/06/13,"1,986.57",13.32,0.675%
941,2017/06/12,"1,973.25",-23.38,-1.171%
942,2017/06/11,"1,996.63",-45.93,-2.2487%
943,2017/06/08,"2,042.56",-3.54,-0.173%
944,2017/06/07,"2,046.10",-19.15,-0.9272%
945,2017/06/06,"2,065.25",35.68,1.758%
946,2017/06/05,"2,029.57",7.27,0.3595%
947,2017/06/04,"2,022.30",-30.69,-1.4949%
948,2017/06/01,"2,052.99",7.04,0.3441%
949,2017/05/31,"2,045.95",18.07,0.89%
950,2017/05/30,"2,027.88",-10.44,-0.5122%
951,2017/05/28,"2,038.32",-27.84,-1.3474%
952,2017/05/24,"2,066.16",4.09,0.2%
953,2017/05/23,"2,062.07",2.83,0.1374%
954,2017/05/22,"2,059.24",-10.13,-0.4895%
955,2017/05/21,"2,069.37",-22.23,-1.0628%
956,2017/05/18,"2,091.60",25.28,1.22%
957,2017/05/17,"2,066.32",-20.16,-0.9662%
958,2017/05/16,"2,086.48",-19.90,-0.9447%
959,2017/05/15,"2,106.38",-2.21,-0.1048%
960,2017/05/11,"2,108.59",19.20,0.9189%
961,2017/05/09,"2,089.39",115.96,5.8761%
962,2017/05/08,"1,973.43",12.00,0.6118%
963,2017/05/07,"1,961.43",-31.91,-1.6008%
964,2017/05/04,"1,993.34",-12.21,-0.6088%
965,2017/05/03,"2,005.55",6.52,0.3262%
966,2017/05/02,"1,999.03",3.16,0.1583%
967,2017/04/30,"1,995.87",-13.62,-0.6778%
968,2017/04/27,"2,009.49",14.76,0.74%
969,2017/04/26,"1,994.73",9.27,0.4669%
970,2017/04/25,"1,985.46",-8.52,-0.4273%
971,2017/04/24,"1,993.98",-22.44,-1.1129%
972,2017/04/23,"2,016.42",26.12,1.31%
973,2017/04/20,"1,990.30",-2.34,-0.1174%
974,2017/04/19,"1,992.64",68.61,3.566%
975,2017/04/18,"1,924.03",-71.24,-3.57%
976,2017/04/16,"1,995.27",-38.85,-1.9099%
977,2017/04/13,"2,034.12",-22.07,-1.0733%
978,2017/04/12,"2,056.19",-6.10,-0.2958%
979,2017/04/11,"2,062.29",14.53,0.7096%
980,2017/04/10,"2,047.76",45.46,2.2704%
981,2017/04/09,"2,002.30",6.31,0.3161%
982,2017/04/06,"1,995.99",-20.64,-1.02%
983,2017/04/04,"2,016.63",-33.06,-1.61%
984,2017/04/03,"2,049.69",-29.52,-1.4198%
985,2017/04/02,"2,079.21",68.91,3.4279%
986,2017/03/30,"2,010.30",-16.98,-0.84%
987,2017/03/29,"2,027.28",-73.99,-3.52%
988,2017/03/28,"2,101.27",106.51,5.34%
989,2017/03/26,"1,994.76",159.40,8.685%
990,2017/03/23,"1,835.36",46.01,2.5713%
991,2017/03/22,"1,789.35",25.01,1.4175%
992,2017/03/21,"1,764.34",20.65,1.1843%
993,2017/03/20,"1,743.69",44.21,2.6014%
994,2017/03/19,"1,699.48",55.59,3.38%
995,2017/03/16,"1,643.89",-13.87,-0.8367%
996,2017/03/15,"1,657.76",62.15,3.8951%
997,2017/03/14,"1,595.61",-10.47,-0.6519%
998,2017/03/13,"1,606.08",6.75,0.4221%
999,2017/03/09,"1,599.33",13.46,0.8487%
1000,2017/03/07,"1,585.87",-7.30,-0.4582%
1001,2017/03/02,"1,568.89",29.61,1.9236%
1002,2017/03/01,"1,539.28",2.79,0.1816%
1003,2017/02/28,"1,536.49",4.88,0.3186%
1004,2017/02/26,"1,531.61",-26.78,-1.7184%
1005,2017/02/23,"1,558.39",-1.61,-0.1032%
1006,2017/02/22,"1,560.00",-4.15,-0.2653%
1007,2017/02/21,"1,564.15",-10.32,-0.6555%
1008,2017/02/20,"1,574.47",-3.98,-0.25%
1009,2017/02/19,"1,578.45",5.36,0.3407%
1010,2017/02/16,"1,573.09",14.14,0.907%
1011,2017/02/15,"1,558.95",66.06,4.42%
1012,2017/02/14,"1,492.89",-27.16,-1.7868%
1013,2017/02/13,"1,520.05",33.59,2.2597%
1014,2017/02/12,"1,486.46",-62.84,-4.056%
1015,2017/02/09,"1,549.30",-36.63,-2.3097%
1016,2017/02/08,"1,585.93",-20.72,-1.2896%
1017,2017/02/07,"1,606.65",-6.21,-0.385%
1018,2017/02/06,"1,612.86",-4.66,-0.2881%
1019,2017/02/05,"1,617.52",-0.38,-0.0235%
1020,2017/02/02,"1,617.90",-23.97,-1.4599%
1021,2017/02/01,"1,641.87",80.89,5.182%
1022,2017/01/31,"1,560.98",13.15,0.8496%
1023,2017/01/30,"1,547.83",-73.09,-4.51%
1024,2017/01/26,"1,620.92",-3.23,-0.1989%
1025,2017/01/25,"1,624.15",-51.49,-3.0729%
1026,2017/01/24,"1,675.64",-30.44,-1.7842%
1027,2017/01/23,"1,706.08",-2.85,-0.1668%
1028,2017/01/22,"1,708.93",-12.84,-0.7457%
1029,2017/01/19,"1,721.77",10.74,0.6277%
1030,2017/01/18,"1,711.03",-7.08,-0.4121%
1031,2017/01/17,"1,718.11",-4.48,-0.2601%
1032,2017/01/16,"1,722.59",-7.04,-0.407%
1033,2017/01/15,"1,729.63",-17.59,-1.0067%
1034,2017/01/12,"1,747.22",9.92,0.571%
1035,2017/01/11,"1,737.30",-12.25,-0.7002%
1036,2017/01/10,"1,749.55",20.89,1.2085%
1037,2017/01/09,"1,728.66",9.93,0.5778%
1038,2017/01/08,"1,718.73",-4.47,-0.2594%
1039,2017/01/05,"1,723.20",-4.29,-0.2483%
1040,2017/01/04,"1,727.49",1.28,0.0742%
1041,2017/01/03,"1,726.21",-18.00,-1.032%
1042,2017/01/02,"1,744.21",7.77,0.4475%
1043,2017/01/01,"1,736.44",26.10,1.526%
1044,2016/12/29,"1,710.34",10.97,0.6455%
1045,2016/12/28,"1,699.37",30.71,1.84%
1046,2016/12/27,"1,668.66",-30.72,-1.8077%
1047,2016/12/26,"1,699.38",-44.16,-2.5328%
1048,2016/12/22,"1,743.54",-15.31,-0.8705%
1049,2016/12/21,"1,758.85",-17.40,-0.9796%
1050,2016/12/20,"1,776.25",-52.33,-2.8618%
1051,2016/12/19,"1,828.58",-18.78,-1.02%
1052,2016/12/18,"1,847.36",-13.35,-0.7175%
